id,name,artists,release_date,language,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5t1pVRGTlueob96zAoEJ8D,Reggae,black midi,2019-06-21,AR,0.286,0.889,4,-6.526,0,0.425,0.00979,0.00183,0.108,0.317,176.24,audio_features,spotify:track:5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/tracks/5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/audio-analysis/5t1pVRGTlueob96zAoEJ8D,209387,4
2cqxvn34ihH7BSv9XbkOgq,Reggaeton Latino,"Don Omar, Boy Wonder CF",2013-06-04,AR,0.761,0.84,9,-6.699,0,0.186,0.168,0.000126,0.302,0.607,93.037,audio_features,spotify:track:2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/tracks/2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/audio-analysis/2cqxvn34ihH7BSv9XbkOgq,200773,4
57FmgryMQDg7fxbyR65dcT,Officer,Slightly Stoopid,2003-03-18,AR,0.722,0.869,4,-4.525,1,0.107,0.561,0.000765,0.447,0.64,95.02,audio_features,spotify:track:57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/tracks/57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/audio-analysis/57FmgryMQDg7fxbyR65dcT,231733,4
1QtqECOcHDg8JlZ3po2II8,Reggae,Kapyrecords,2024-04-10,AR,0.727,0.912,11,-5.684,0,0.0434,0.0529,0.89,0.109,0.97,113.018,audio_features,spotify:track:1QtqECOcHDg8JlZ3po2II8,https://api.spotify.com/v1/tracks/1QtqECOcHDg8JlZ3po2II8,https://api.spotify.com/v1/audio-analysis/1QtqECOcHDg8JlZ3po2II8,169622,4
7LLXLd0pisbEAdIVK502VM,Reggaetón en lo Oscuro,Wisin & Yandel,2018-12-14,AR,0.747,0.898,1,-3.683,1,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,audio_features,spotify:track:7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/tracks/7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/audio-analysis/7LLXLd0pisbEAdIVK502VM,208947,4
2GImcOxFZ0GP49rmPnPOjT,Pressure Drop - Single Version,Toots & The Maytals,1984-07-07,AR,0.649,0.581,8,-12.161,1,0.0432,0.106,0.0,0.0321,0.984,148.887,audio_features,spotify:track:2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/tracks/2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/audio-analysis/2GImcOxFZ0GP49rmPnPOjT,173493,4
4guUpO1qaGpIQhe0PA4xHi,Reggae,Anez,2022-12-23,AR,0.862,0.437,5,-7.025,0,0.24,0.328,0.0,0.0525,0.623,148.437,audio_features,spotify:track:4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/tracks/4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/audio-analysis/4guUpO1qaGpIQhe0PA4xHi,73443,4
0hr9CoeDSUMmQQ7ZgTLRzh,World-a-Reggae Music,iNi Kamoze,1992-05-15,AR,0.878,0.322,6,-16.194,0,0.106,0.00735,0.000831,0.066,0.343,73.736,audio_features,spotify:track:0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/tracks/0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/audio-analysis/0hr9CoeDSUMmQQ7ZgTLRzh,230040,4
2RG9i0m6y5HJ27gZvNSzOs,Reggae,"Aka Rasta, Sabrina Lopes",2022-06-17,AR,0.795,0.198,8,-11.572,0,0.101,0.769,0.0,0.18,0.672,129.783,audio_features,spotify:track:2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/tracks/2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/audio-analysis/2RG9i0m6y5HJ27gZvNSzOs,180923,4
1fSRXgjSm37240unTVtLMy,Reggaeton Things,Jeni Martin,2023-10-03,AR,0.757,0.378,1,-13.785,1,0.0812,0.000438,0.53,0.0995,0.668,120.028,audio_features,spotify:track:1fSRXgjSm37240unTVtLMy,https://api.spotify.com/v1/tracks/1fSRXgjSm37240unTVtLMy,https://api.spotify.com/v1/audio-analysis/1fSRXgjSm37240unTVtLMy,124029,4
1AHlUrWpuUnsKU7D7Ugp3I,Island Girl,Tribal Seeds,2008-01-01,AR,0.801,0.495,9,-11.286,0,0.0474,0.0314,0.0002,0.0596,0.896,143.867,audio_features,spotify:track:1AHlUrWpuUnsKU7D7Ugp3I,https://api.spotify.com/v1/tracks/1AHlUrWpuUnsKU7D7Ugp3I,https://api.spotify.com/v1/audio-analysis/1AHlUrWpuUnsKU7D7Ugp3I,258867,4
0UIgkZSpC2O3cl2Ta2Yo67,Reggae,DEEJAYALEXANDERNYC,2021-01-05,AR,0.707,0.868,7,-2.757,1,0.147,0.039,0.0,0.197,0.68,100.61,audio_features,spotify:track:0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/tracks/0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/audio-analysis/0UIgkZSpC2O3cl2Ta2Yo67,456526,4
4ra71RIkuqYYjo9TKSDJoK,"Reggaeton Latino - Chosen Few Remix (feat. Fat Joe, n.O.R.E & L.D.A.)","Boy Wonder CF, Don Omar, Fat Joe, N.O.R.E., L.D.A.",2011-09-12,AR,0.754,0.898,9,-3.942,0,0.267,0.0446,8.98e-06,0.129,0.695,92.955,audio_features,spotify:track:4ra71RIkuqYYjo9TKSDJoK,https://api.spotify.com/v1/tracks/4ra71RIkuqYYjo9TKSDJoK,https://api.spotify.com/v1/audio-analysis/4ra71RIkuqYYjo9TKSDJoK,291387,4
1j3ANZgokEc0jKztEDV34l,"Roots, Rock, Reggae",Bob Marley & The Wailers,2024-02-09,AR,0.864,0.685,11,-5.385,0,0.155,0.0977,0.000126,0.106,0.692,139.883,audio_features,spotify:track:1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/tracks/1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/audio-analysis/1j3ANZgokEc0jKztEDV34l,217107,4
1vWQqQMbsPb7p5MsvIooBd,Reggae,OOHYO,2019-04-08,AR,0.688,0.373,0,-12.786,1,0.0327,0.691,0.0724,0.096,0.465,70.007,audio_features,spotify:track:1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/tracks/1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/audio-analysis/1vWQqQMbsPb7p5MsvIooBd,228040,4
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,1980,AR,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,audio_features,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
50jFznrLnBBicIc3eal9OO,So High (feat. Zumbi),"Rebelution, Zumbi",2012-01-10,AR,0.898,0.423,0,-7.356,0,0.044,0.0121,1.96e-06,0.0898,0.511,121.064,audio_features,spotify:track:50jFznrLnBBicIc3eal9OO,https://api.spotify.com/v1/tracks/50jFznrLnBBicIc3eal9OO,https://api.spotify.com/v1/audio-analysis/50jFznrLnBBicIc3eal9OO,296907,4
6iYEadhKLmm0GJA02n0LeB,Reggae,Speaker One,2023-05-06,AR,0.861,0.606,9,-8.112,0,0.0581,0.0427,0.881,0.364,0.295,90.01,audio_features,spotify:track:6iYEadhKLmm0GJA02n0LeB,https://api.spotify.com/v1/tracks/6iYEadhKLmm0GJA02n0LeB,https://api.spotify.com/v1/audio-analysis/6iYEadhKLmm0GJA02n0LeB,242667,4
6iOqw5oLWwkFp76kGciRLQ,Reggae Mylitis,Peter Tosh,1988-03-14,AR,0.839,0.467,8,-8.0,1,0.11,0.104,0.0924,0.0638,0.88,72.684,audio_features,spotify:track:6iOqw5oLWwkFp76kGciRLQ,https://api.spotify.com/v1/tracks/6iOqw5oLWwkFp76kGciRLQ,https://api.spotify.com/v1/audio-analysis/6iOqw5oLWwkFp76kGciRLQ,393973,4
4keZvEXvMrtQSp0wIicRs5,De-Stress,Rebelution,2014-06-10,AR,0.849,0.695,5,-6.355,0,0.0649,0.0393,0.0,0.077,0.816,96.967,audio_features,spotify:track:4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/tracks/4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/audio-analysis/4keZvEXvMrtQSp0wIicRs5,223027,4
2bgKNxqRmHLu56689Ax2Oe,Reggae,"Vintage Reggae Soundsystem, Max Dubster",2021-05-07,AR,0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,spotify:track:2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/tracks/2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/audio-analysis/2bgKNxqRmHLu56689Ax2Oe,171642,4
7yFvSYKk3g5g8e7Ffl16ws,Three Little Birds,Bob Marley & The Wailers,1977-06-03,AR,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.128,audio_features,spotify:track:7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/tracks/7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/audio-analysis/7yFvSYKk3g5g8e7Ffl16ws,180267,4
33Ib9wPVhh2MWHhmS7Yne9,Courage to Grow,Rebelution,2007-06-08,AR,0.779,0.579,8,-6.664,0,0.0868,0.00322,1.19e-06,0.0742,0.86,140.34,audio_features,spotify:track:33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/tracks/33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/audio-analysis/33Ib9wPVhh2MWHhmS7Yne9,255587,4
2F6lnnabTU50eiqHVglNxn,Reggae,Etana,2012-06-25,AR,0.655,0.534,4,-5.04,1,0.0785,0.0687,4e-06,0.0734,0.589,73.98,audio_features,spotify:track:2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/tracks/2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/audio-analysis/2F6lnnabTU50eiqHVglNxn,349760,4
4NetPLl5EFSYO39cY9DGwA,Reggaetón Hp,"Jowell & Randy, De La Ghetto",2020-08-06,AR,0.863,0.867,6,-6.91,0,0.12,0.0655,6.01e-06,0.297,0.402,100.05,audio_features,spotify:track:4NetPLl5EFSYO39cY9DGwA,https://api.spotify.com/v1/tracks/4NetPLl5EFSYO39cY9DGwA,https://api.spotify.com/v1/audio-analysis/4NetPLl5EFSYO39cY9DGwA,197227,4
1ozK6iAeBgCOSXecRojzMo,City Life,Rebelution,2018-06-15,AR,0.691,0.845,7,-4.746,0,0.0519,0.0215,1.25e-05,0.331,0.635,162.062,audio_features,spotify:track:1ozK6iAeBgCOSXecRojzMo,https://api.spotify.com/v1/tracks/1ozK6iAeBgCOSXecRojzMo,https://api.spotify.com/v1/audio-analysis/1ozK6iAeBgCOSXecRojzMo,207648,4
1h3kzkZNBu0HJ8gl7mRpst,Reggae,Cheetah Mobile,2018-11-24,AR,0.806,0.604,11,-8.235,0,0.0451,0.00511,0.691,0.072,0.771,103.027,audio_features,spotify:track:1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/tracks/1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/audio-analysis/1h3kzkZNBu0HJ8gl7mRpst,128155,4
4yAuDg4xikV3lEHqcddAGq,Reggae Round the World,Brian Hall,2023-12-10,AR,0.802,0.644,11,-8.19,0,0.306,0.00636,0.0,0.29,0.905,165.061,audio_features,spotify:track:4yAuDg4xikV3lEHqcddAGq,https://api.spotify.com/v1/tracks/4yAuDg4xikV3lEHqcddAGq,https://api.spotify.com/v1/audio-analysis/4yAuDg4xikV3lEHqcddAGq,123433,4
2OwvleQsnjgOYbH3RRfwQr,I Feel Good,Beres Hammond,2008-11-17,AR,0.632,0.606,7,-5.463,1,0.289,0.0409,0.0,0.0534,0.62,168.195,audio_features,spotify:track:2OwvleQsnjgOYbH3RRfwQr,https://api.spotify.com/v1/tracks/2OwvleQsnjgOYbH3RRfwQr,https://api.spotify.com/v1/audio-analysis/2OwvleQsnjgOYbH3RRfwQr,222960,4
5LfkS5NjqRqPcGjrT8PEgH,Reggae,"Steven Vegas, Window, Revealed Recordings",2018-01-05,AR,0.631,0.993,1,-3.051,1,0.0969,0.000626,0.829,0.169,0.0385,127.961,audio_features,spotify:track:5LfkS5NjqRqPcGjrT8PEgH,https://api.spotify.com/v1/tracks/5LfkS5NjqRqPcGjrT8PEgH,https://api.spotify.com/v1/audio-analysis/5LfkS5NjqRqPcGjrT8PEgH,148125,4
70idjVtmzhvE1tXgHYEF2y,World-A-Reggae,iNi Kamoze,1984-06-08,AR,0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,audio_features,spotify:track:70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/tracks/70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/audio-analysis/70idjVtmzhvE1tXgHYEF2y,230040,4
4XNGhRgyvGwxZtmLEs4MJW,Reggae,Beatland,2023-02-14,AR,0.749,0.521,11,-9.77,1,0.091,0.0162,0.822,0.115,0.226,167.998,audio_features,spotify:track:4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/tracks/4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/audio-analysis/4XNGhRgyvGwxZtmLEs4MJW,174643,4
4LH6TQajTVHlPz1283KHAw,Reggae Music,Kabaka Pyramid,2018-05-25,AR,0.755,0.739,1,-5.705,1,0.317,0.0913,0.0,0.261,0.775,79.682,audio_features,spotify:track:4LH6TQajTVHlPz1283KHAw,https://api.spotify.com/v1/tracks/4LH6TQajTVHlPz1283KHAw,https://api.spotify.com/v1/audio-analysis/4LH6TQajTVHlPz1283KHAw,233387,4
25ugoarRZ6IaZegrjNxGOx,"Get Up, Stand Up",The Wailers,1973-10-19,AR,0.765,0.555,10,-7.579,0,0.374,0.409,2.04e-06,0.073,0.828,77.834,audio_features,spotify:track:25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/tracks/25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/audio-analysis/25ugoarRZ6IaZegrjNxGOx,197667,4
03x2CbbHb4VcOh6o4gezWi,Reggae,"Max Dubster, Vintage Reggae Soundsystem",2021-08-06,AR,0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,spotify:track:03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/tracks/03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/audio-analysis/03x2CbbHb4VcOh6o4gezWi,171642,4
3GIChxHmuLmBm5PTNZGDtj,Jamming,Bob Marley & The Wailers,1977-06-03,AR,0.935,0.479,11,-10.981,0,0.306,0.107,5.16e-05,0.118,0.773,123.643,audio_features,spotify:track:3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/tracks/3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/audio-analysis/3GIChxHmuLmBm5PTNZGDtj,211000,4
5N2TafHm5CuREjeK17sSF5,Other Side,Rebelution,2007-06-08,AR,0.709,0.638,4,-9.46,0,0.105,0.0304,4.33e-05,0.0944,0.437,178.499,audio_features,spotify:track:5N2TafHm5CuREjeK17sSF5,https://api.spotify.com/v1/tracks/5N2TafHm5CuREjeK17sSF5,https://api.spotify.com/v1/audio-analysis/5N2TafHm5CuREjeK17sSF5,224000,4
