track_id,name,artist,album,release_date,energy,valence,tempo,danceability,language,id,artists,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,type,uri,track_href,analysis_url,duration_ms,time_signature
,Latin,,,2024-01-12,0.441,0.859,85.286,0.553,AR,37rgxxMgvIHokgTADoRVEY,Singularis,11.0,-14.348,1.0,0.411,0.123,0.0668,0.103,audio_features,spotify:track:37rgxxMgvIHokgTADoRVEY,https://api.spotify.com/v1/tracks/37rgxxMgvIHokgTADoRVEY,https://api.spotify.com/v1/audio-analysis/37rgxxMgvIHokgTADoRVEY,132498.0,4.0
,Continuo Atardecer,,,2022-07-08,0.453,0.298,104.906,0.783,AR,2XPoBFJvcYSoh2xPdj1Z92,LATIN MAFIA,1.0,-9.988,1.0,0.0438,0.0838,0.255,0.387,audio_features,spotify:track:2XPoBFJvcYSoh2xPdj1Z92,https://api.spotify.com/v1/tracks/2XPoBFJvcYSoh2xPdj1Z92,https://api.spotify.com/v1/audio-analysis/2XPoBFJvcYSoh2xPdj1Z92,166857.0,4.0
,Latin,,,2023-08-17,0.456,0.145,164.066,0.541,AR,1RTdeDwKGsflYzCfDudl07,ElguapoJr,4.0,-10.797,0.0,0.392,0.333,0.0,0.112,audio_features,spotify:track:1RTdeDwKGsflYzCfDudl07,https://api.spotify.com/v1/tracks/1RTdeDwKGsflYzCfDudl07,https://api.spotify.com/v1/audio-analysis/1RTdeDwKGsflYzCfDudl07,163722.0,4.0
,Latina,,,2020-02-07,0.529,0.319,110.029,0.98,AR,3YBLqJHSLsk28iqfsNji7m,Larray,1.0,-8.877,1.0,0.24,6.13e-05,0.0,0.0666,audio_features,spotify:track:3YBLqJHSLsk28iqfsNji7m,https://api.spotify.com/v1/tracks/3YBLqJHSLsk28iqfsNji7m,https://api.spotify.com/v1/audio-analysis/3YBLqJHSLsk28iqfsNji7m,118805.0,4.0
,Latin,,,2023-09-16,0.941,0.554,88.568,0.776,AR,66y1zHWM5L7YT7D9cV75om,Franklin Cumberland,1.0,-6.119,0.0,0.111,0.00108,0.463,0.33,audio_features,spotify:track:66y1zHWM5L7YT7D9cV75om,https://api.spotify.com/v1/tracks/66y1zHWM5L7YT7D9cV75om,https://api.spotify.com/v1/audio-analysis/66y1zHWM5L7YT7D9cV75om,206490.0,4.0
,Mala buena suerte,,,2022-03-11,0.265,0.286,179.903,0.808,AR,4hSnduLsZ7sDBxaBzxkNFT,LATIN MAFIA,0.0,-10.119,1.0,0.187,0.326,0.0513,0.094,audio_features,spotify:track:4hSnduLsZ7sDBxaBzxkNFT,https://api.spotify.com/v1/tracks/4hSnduLsZ7sDBxaBzxkNFT,https://api.spotify.com/v1/audio-analysis/4hSnduLsZ7sDBxaBzxkNFT,165333.0,4.0
,Latin,,,2021-08-17,0.92,0.586,94.893,0.634,AR,0G5aMSxfODpfpGaDIwOnAx,Wade Wilson,8.0,-6.312,1.0,0.316,0.0185,0.0,0.105,audio_features,spotify:track:0G5aMSxfODpfpGaDIwOnAx,https://api.spotify.com/v1/tracks/0G5aMSxfODpfpGaDIwOnAx,https://api.spotify.com/v1/audio-analysis/0G5aMSxfODpfpGaDIwOnAx,89799.0,4.0
,Más humano,,,2021-08-14,0.293,0.159,99.995,0.791,AR,4A5ikwMNsH1LujHkVzo693,LATIN MAFIA,10.0,-12.419,0.0,0.0368,0.253,0.156,0.0936,audio_features,spotify:track:4A5ikwMNsH1LujHkVzo693,https://api.spotify.com/v1/tracks/4A5ikwMNsH1LujHkVzo693,https://api.spotify.com/v1/audio-analysis/4A5ikwMNsH1LujHkVzo693,187200.0,4.0
,Latin,,,2023-05-12,0.562,0.144,160.091,0.58,AR,6OhDVSrsZTMfk5sPCXLj1s,SHYY BEATS,9.0,-11.049,0.0,0.0381,0.602,0.908,0.136,audio_features,spotify:track:6OhDVSrsZTMfk5sPCXLj1s,https://api.spotify.com/v1/tracks/6OhDVSrsZTMfk5sPCXLj1s,https://api.spotify.com/v1/audio-analysis/6OhDVSrsZTMfk5sPCXLj1s,131997.0,4.0
,Latin Lingo,,,1991-08-13,0.602,0.592,91.324,0.853,AR,2IyFYm8UYOjXWKxNJsG1yy,Cypress Hill,6.0,-14.649,1.0,0.265,0.0206,0.0058,0.102,audio_features,spotify:track:2IyFYm8UYOjXWKxNJsG1yy,https://api.spotify.com/v1/tracks/2IyFYm8UYOjXWKxNJsG1yy,https://api.spotify.com/v1/audio-analysis/2IyFYm8UYOjXWKxNJsG1yy,238933.0,4.0
,Latin,,,2023-05-30,0.593,0.679,140.037,0.914,AR,0iIYhzY61RfgTwYFMav4gr,Anazup,0.0,-9.698,0.0,0.0958,0.00212,0.913,0.111,audio_features,spotify:track:0iIYhzY61RfgTwYFMav4gr,https://api.spotify.com/v1/tracks/0iIYhzY61RfgTwYFMav4gr,https://api.spotify.com/v1/audio-analysis/0iIYhzY61RfgTwYFMav4gr,123481.0,4.0
,"Patadas de Ahogado / LATÍN MAFIA, HUMBE - Rework",,,2024-02-22,0.629,0.471,123.044,0.706,AR,14S2VMZRhekYGluotZ4pqg,HUGEL,1.0,-11.408,1.0,0.0444,0.159,0.34,0.0951,audio_features,spotify:track:14S2VMZRhekYGluotZ4pqg,https://api.spotify.com/v1/tracks/14S2VMZRhekYGluotZ4pqg,https://api.spotify.com/v1/audio-analysis/14S2VMZRhekYGluotZ4pqg,186341.0,4.0
,Latin,,,2020-08-05,0.392,0.614,95.014,0.591,AR,43F3mcjNGR4JjaRYboxx6r,Chill Cat Music,2.0,-16.001,0.0,0.0386,0.92,0.898,0.0908,audio_features,spotify:track:43F3mcjNGR4JjaRYboxx6r,https://api.spotify.com/v1/tracks/43F3mcjNGR4JjaRYboxx6r,https://api.spotify.com/v1/audio-analysis/43F3mcjNGR4JjaRYboxx6r,251810.0,4.0
,Ciudad de las Luces,,,2021-05-14,0.334,0.201,99.037,0.819,AR,32u1f3KGImI15xe4B1eGuu,LATIN MAFIA,0.0,-11.803,1.0,0.0765,0.788,0.000152,0.11,audio_features,spotify:track:32u1f3KGImI15xe4B1eGuu,https://api.spotify.com/v1/tracks/32u1f3KGImI15xe4B1eGuu,https://api.spotify.com/v1/audio-analysis/32u1f3KGImI15xe4B1eGuu,194035.0,4.0
,Latin,,,2023-07-07,0.667,0.878,95.031,0.74,AR,1vZSorJWztCrtzoQhAIdwH,LOFI 101,5.0,-14.022,0.0,0.0933,0.531,0.931,0.15,audio_features,spotify:track:1vZSorJWztCrtzoQhAIdwH,https://api.spotify.com/v1/tracks/1vZSorJWztCrtzoQhAIdwH,https://api.spotify.com/v1/audio-analysis/1vZSorJWztCrtzoQhAIdwH,81178.0,4.0
,Sal rosa,,,2022-09-16,0.267,0.152,122.014,0.702,AR,3hHb8Mw9HvlcFUBlSELElq,LATIN MAFIA,4.0,-11.185,0.0,0.0823,0.62,0.113,0.0944,audio_features,spotify:track:3hHb8Mw9HvlcFUBlSELElq,https://api.spotify.com/v1/tracks/3hHb8Mw9HvlcFUBlSELElq,https://api.spotify.com/v1/audio-analysis/3hHb8Mw9HvlcFUBlSELElq,263607.0,4.0
,Latin,,,2023-12-20,0.545,0.833,95.358,0.909,AR,0f4tSAWTCmzoVstKf6YQrd,Delphia Schultz,11.0,-11.836,1.0,0.242,0.117,0.0,0.342,audio_features,spotify:track:0f4tSAWTCmzoVstKf6YQrd,https://api.spotify.com/v1/tracks/0f4tSAWTCmzoVstKf6YQrd,https://api.spotify.com/v1/audio-analysis/0f4tSAWTCmzoVstKf6YQrd,254862.0,4.0
,Latin Chill Vibes - Remix,,,2023-01-13,0.797,0.583,109.833,0.64,AR,564lLZt7zu0cbfTaD6OSkc,"Yaahn Hunter Jr., The Pocket Queen, J Moss",1.0,-6.017,1.0,0.0742,0.341,0.0,0.252,audio_features,spotify:track:564lLZt7zu0cbfTaD6OSkc,https://api.spotify.com/v1/tracks/564lLZt7zu0cbfTaD6OSkc,https://api.spotify.com/v1/audio-analysis/564lLZt7zu0cbfTaD6OSkc,161566.0,4.0
,Latin,,,2016-01-13,0.219,0.233,76.332,0.577,AR,76DzIYXqlM6H7cVg7zU3gZ,Nick Nicolas,0.0,-14.101,1.0,0.146,0.972,0.867,0.0979,audio_features,spotify:track:76DzIYXqlM6H7cVg7zU3gZ,https://api.spotify.com/v1/tracks/76DzIYXqlM6H7cVg7zU3gZ,https://api.spotify.com/v1/audio-analysis/76DzIYXqlM6H7cVg7zU3gZ,218436.0,4.0
,Latin one,,,2024-06-10,0.277,0.753,92.013,0.793,AR,6WWsSx0Oow2hECDOq2Lyd1,Music.com,2.0,-18.994,0.0,0.152,0.000346,0.784,0.0852,audio_features,spotify:track:6WWsSx0Oow2hECDOq2Lyd1,https://api.spotify.com/v1/tracks/6WWsSx0Oow2hECDOq2Lyd1,https://api.spotify.com/v1/audio-analysis/6WWsSx0Oow2hECDOq2Lyd1,90593.0,4.0
,Latin,,,1995,0.659,0.805,117.536,0.663,AR,4VAPdrwXJO2B390EFS6iPg,The Fat Man and Team Fat,0.0,-22.718,0.0,0.0662,0.00317,0.284,0.0525,audio_features,spotify:track:4VAPdrwXJO2B390EFS6iPg,https://api.spotify.com/v1/tracks/4VAPdrwXJO2B390EFS6iPg,https://api.spotify.com/v1/audio-analysis/4VAPdrwXJO2B390EFS6iPg,94795.0,4.0
,Latin six,,,2024-06-10,0.265,0.315,200.063,0.634,AR,1CDHkw66qHcuuE7GOWq8Vv,Music.com,4.0,-21.646,0.0,0.0631,0.0053,0.86,0.101,audio_features,spotify:track:1CDHkw66qHcuuE7GOWq8Vv,https://api.spotify.com/v1/tracks/1CDHkw66qHcuuE7GOWq8Vv,https://api.spotify.com/v1/audio-analysis/1CDHkw66qHcuuE7GOWq8Vv,85706.0,4.0
,LATIN,,,2024-06-07,0.554,0.358,119.981,0.861,AR,0VDEsulxard2CLgnNhp3Ln,"Mikey Danger, Amari",1.0,-9.653,1.0,0.182,0.238,0.00556,0.105,audio_features,spotify:track:0VDEsulxard2CLgnNhp3Ln,https://api.spotify.com/v1/tracks/0VDEsulxard2CLgnNhp3Ln,https://api.spotify.com/v1/audio-analysis/0VDEsulxard2CLgnNhp3Ln,144072.0,1.0
,"Take Me Home, Country Roads - Original Version",,,1971,0.395,0.625,82.259,0.462,AR,1YYhDizHx7PnDhAhko6cDS,John Denver,9.0,-9.376,1.0,0.0264,0.758,0.0,0.121,audio_features,spotify:track:1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS,190160.0,4.0
,Country Girl (Shake It For Me),,,2011-01-01,0.904,0.672,105.969,0.644,AR,0JbSghVDghtFEurrSO8JrC,Luke Bryan,2.0,-4.532,1.0,0.0464,0.0295,0.0,0.0834,audio_features,spotify:track:0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/tracks/0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/audio-analysis/0JbSghVDghtFEurrSO8JrC,225560.0,4.0
,You Proof,,,2023-03-03,0.818,0.681,119.706,0.728,AR,5W4kiM2cUYBJXKRudNyxjW,Morgan Wallen,9.0,-5.068,1.0,0.0329,0.323,0.0,0.582,audio_features,spotify:track:5W4kiM2cUYBJXKRudNyxjW,https://api.spotify.com/v1/tracks/5W4kiM2cUYBJXKRudNyxjW,https://api.spotify.com/v1/audio-analysis/5W4kiM2cUYBJXKRudNyxjW,157478.0,4.0
,Country Grammar (Hot Shit),,,2000-06-27,0.663,0.586,81.374,0.881,AR,3wMUvT6eIw2L5cZFG1yH9j,Nelly,2.0,-6.822,1.0,0.0827,0.00683,0.0,0.142,audio_features,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/tracks/3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/audio-analysis/3wMUvT6eIw2L5cZFG1yH9j,287000.0,4.0
,When It Rains It Pours,,,2017-06-02,0.801,0.625,128.027,0.551,AR,1mMLMZYXkMueg65jRRWG1l,Luke Combs,6.0,-5.069,1.0,0.0303,0.013,6.03e-06,0.265,audio_features,spotify:track:1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,240760.0,4.0
,"Take Me Home, Country Roads",,,1997-06-17,0.43,0.547,82.204,0.38,AR,1QbOvACeYanja5pbnJbAmk,John Denver,9.0,-12.564,1.0,0.0288,0.546,1.71e-05,0.188,audio_features,spotify:track:1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/tracks/1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/audio-analysis/1QbOvACeYanja5pbnJbAmk,197813.0,4.0
,Country,,,2018-03-01,0.462,0.516,139.676,0.519,AR,6nNuWzPSGPZxgvQSNj9PfQ,Racoma,11.0,-7.153,1.0,0.0318,0.539,0.0,0.183,audio_features,spotify:track:6nNuWzPSGPZxgvQSNj9PfQ,https://api.spotify.com/v1/tracks/6nNuWzPSGPZxgvQSNj9PfQ,https://api.spotify.com/v1/audio-analysis/6nNuWzPSGPZxgvQSNj9PfQ,187539.0,4.0
,Fast Car,,,2023-03-24,0.603,0.67,97.994,0.712,AR,1Lo0QY9cvc8sUB2vnIOxDT,Luke Combs,8.0,-5.52,1.0,0.0262,0.186,0.0,0.115,audio_features,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493.0,4.0
,Country Song,,,2011-01-01,0.86,0.911,95.978,0.63,AR,2abHKI9Oox4NBEhOh3HMbq,Seether,0.0,-6.117,1.0,0.0327,0.00115,1.19e-06,0.231,audio_features,spotify:track:2abHKI9Oox4NBEhOh3HMbq,https://api.spotify.com/v1/tracks/2abHKI9Oox4NBEhOh3HMbq,https://api.spotify.com/v1/audio-analysis/2abHKI9Oox4NBEhOh3HMbq,229720.0,4.0
,Up Down (feat. Florida Georgia Line),,,2018-04-27,0.882,0.793,129.915,0.589,AR,3EWMoDIm6lzuR0zQKtuCJX,"Morgan Wallen, Florida Georgia Line",6.0,-3.039,1.0,0.035,0.0813,0.0,0.146,audio_features,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,197253.0,4.0
,A Country Boy Can Survive,,,1981-08-01,0.459,0.493,75.184,0.688,AR,77dcKrzRUI02XjHd2okARp,"Hank Williams, Jr.",7.0,-9.353,1.0,0.0365,0.144,0.0,0.0816,audio_features,spotify:track:77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/tracks/77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/audio-analysis/77dcKrzRUI02XjHd2okARp,255000.0,4.0
,"Country Boy (feat. Charlie Daniels, Chris Young, & George Jones)",,,2011-11-01,0.667,0.275,121.943,0.595,AR,5TzoqLAFczwhUMrjNlWITI,"Aaron Lewis, Charlie Daniels, Chris Young, George Jones",6.0,-6.442,1.0,0.034,0.296,0.0,0.109,audio_features,spotify:track:5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/tracks/5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/audio-analysis/5TzoqLAFczwhUMrjNlWITI,283347.0,4.0
,The Man He Sees in Me,,,2024-06-06,0.427,0.535,82.03,0.584,AR,0Zm4ZDBtiZCDp69Cxs5TaB,Luke Combs,1.0,-8.685,1.0,0.0314,0.502,4.61e-06,0.114,audio_features,spotify:track:0Zm4ZDBtiZCDp69Cxs5TaB,https://api.spotify.com/v1/tracks/0Zm4ZDBtiZCDp69Cxs5TaB,https://api.spotify.com/v1/audio-analysis/0Zm4ZDBtiZCDp69Cxs5TaB,165058.0,4.0
,"Take Me Home, Country Roads",,,2023-12-01,0.151,0.357,74.991,0.321,AR,7qF0FfuzBFwMe1lNHkEDxW,Lana Del Rey,9.0,-13.295,1.0,0.0296,0.923,4.6e-06,0.112,audio_features,spotify:track:7qF0FfuzBFwMe1lNHkEDxW,https://api.spotify.com/v1/tracks/7qF0FfuzBFwMe1lNHkEDxW,https://api.spotify.com/v1/audio-analysis/7qF0FfuzBFwMe1lNHkEDxW,166676.0,4.0
,Country Boy's Dream Girl,,,2023-05-19,0.787,0.436,139.997,0.591,AR,5eVuVYp9OyD9dm6Wcyb5nr,Ella Langley,8.0,-4.56,1.0,0.0407,0.249,0.0,0.11,audio_features,spotify:track:5eVuVYp9OyD9dm6Wcyb5nr,https://api.spotify.com/v1/tracks/5eVuVYp9OyD9dm6Wcyb5nr,https://api.spotify.com/v1/audio-analysis/5eVuVYp9OyD9dm6Wcyb5nr,185027.0,3.0
,Country Boy,,,2008-11-05,0.684,0.564,139.037,0.73,AR,5RuCWf4bJC0rqA05b7nWfd,Alan Jackson,9.0,-10.803,1.0,0.0351,0.259,1.53e-06,0.111,audio_features,spotify:track:5RuCWf4bJC0rqA05b7nWfd,https://api.spotify.com/v1/tracks/5RuCWf4bJC0rqA05b7nWfd,https://api.spotify.com/v1/audio-analysis/5RuCWf4bJC0rqA05b7nWfd,246080.0,4.0
,Country A$$ Shit,,,2021-01-08,0.927,0.928,137.975,0.619,AR,2Q6NVIPwqtosYBXQ0C00d0,Morgan Wallen,10.0,-3.765,1.0,0.0346,0.0192,0.0,0.138,audio_features,spotify:track:2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/tracks/2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/audio-analysis/2Q6NVIPwqtosYBXQ0C00d0,186187.0,4.0
,Think I'm In Love With You,,,2023-09-08,0.418,0.607,91.866,0.671,AR,65M92JpTbAdHmTQm4jGaDa,Chris Stapleton,6.0,-14.124,0.0,0.0371,0.187,0.215,0.132,audio_features,spotify:track:65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/tracks/65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/audio-analysis/65M92JpTbAdHmTQm4jGaDa,222800.0,4.0
,Country Squire,,,2019-08-02,0.725,0.916,166.872,0.508,AR,1bp2PcwZgR9LwBdoERsOuJ,Tyler Childers,9.0,-7.203,1.0,0.0398,0.524,2.65e-05,0.479,audio_features,spotify:track:1bp2PcwZgR9LwBdoERsOuJ,https://api.spotify.com/v1/tracks/1bp2PcwZgR9LwBdoERsOuJ,https://api.spotify.com/v1/audio-analysis/1bp2PcwZgR9LwBdoERsOuJ,201427.0,4.0
,The Painter,,,2023-11-03,0.709,0.261,97.971,0.512,AR,5DQU4Fmdx7Hs7pwtcZMSTK,Cody Johnson,2.0,-5.767,1.0,0.0327,0.0423,4.3e-06,0.107,audio_features,spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/tracks/5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/audio-analysis/5DQU4Fmdx7Hs7pwtcZMSTK,211413.0,4.0
,"Country Roads (with Charles Wesley Godwin, Jonathan Peyton & Abigail Peyton) - Live",,,2022-12-25,0.867,0.463,92.293,0.357,AR,4mwEHjFmDLchZ9uKVhSu7U,"Zach Bryan, Charles Wesley Godwin, Jonathan Peyton, abigail peyton",7.0,-4.253,1.0,0.0797,0.251,0.0,0.827,audio_features,spotify:track:4mwEHjFmDLchZ9uKVhSu7U,https://api.spotify.com/v1/tracks/4mwEHjFmDLchZ9uKVhSu7U,https://api.spotify.com/v1/audio-analysis/4mwEHjFmDLchZ9uKVhSu7U,208861.0,4.0
,Country Must Be Country Wide,,,2010,0.765,0.5,83.093,0.409,CA,454JIJlQ8GvrCoBvSfq3KA,Brantley Gilbert,11.0,-5.696,1.0,0.0412,0.0249,6.16e-06,0.104,audio_features,spotify:track:454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/audio-analysis/454JIJlQ8GvrCoBvSfq3KA,214827.0,4.0
,Think I'm In Love With You,,,2023-11-10,0.418,0.607,91.866,0.671,AR,3Gn1zuHNLtGuGEOXwq0k7e,Chris Stapleton,6.0,-14.124,0.0,0.0371,0.187,0.215,0.132,audio_features,spotify:track:3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/tracks/3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/audio-analysis/3Gn1zuHNLtGuGEOXwq0k7e,222800.0,4.0
,Country's Cool Again,,,2024-02-16,0.901,0.803,170.008,0.549,AR,6fL5O5y6pSeU5Hjx9SgKar,Lainey Wilson,0.0,-3.714,0.0,0.0705,0.101,5.7e-06,0.139,audio_features,spotify:track:6fL5O5y6pSeU5Hjx9SgKar,https://api.spotify.com/v1/tracks/6fL5O5y6pSeU5Hjx9SgKar,https://api.spotify.com/v1/audio-analysis/6fL5O5y6pSeU5Hjx9SgKar,218280.0,4.0
,The Man He Sees in Me,,,2024-06-14,0.427,0.535,82.03,0.584,AR,4MXzdffMz78GLlLM7mDa9v,Luke Combs,1.0,-8.685,1.0,0.0314,0.502,4.61e-06,0.114,audio_features,spotify:track:4MXzdffMz78GLlLM7mDa9v,https://api.spotify.com/v1/tracks/4MXzdffMz78GLlLM7mDa9v,https://api.spotify.com/v1/audio-analysis/4MXzdffMz78GLlLM7mDa9v,165058.0,4.0
,5 Foot 9,,,2023-01-27,0.79,0.507,105.997,0.605,AR,0U4iRayct65wsaBMQGiLbg,Tyler Hubbard,5.0,-5.576,1.0,0.0454,0.16,0.0,0.126,audio_features,spotify:track:0U4iRayct65wsaBMQGiLbg,https://api.spotify.com/v1/tracks/0U4iRayct65wsaBMQGiLbg,https://api.spotify.com/v1/audio-analysis/0U4iRayct65wsaBMQGiLbg,189773.0,4.0
,Country House,,,2024-04-05,0.753,0.681,141.981,0.659,AR,2DOxC6AdXlSeUrsgWKuX4X,Sam Hunt,4.0,-4.788,1.0,0.0422,0.164,0.0,0.0849,audio_features,spotify:track:2DOxC6AdXlSeUrsgWKuX4X,https://api.spotify.com/v1/tracks/2DOxC6AdXlSeUrsgWKuX4X,https://api.spotify.com/v1/audio-analysis/2DOxC6AdXlSeUrsgWKuX4X,214293.0,4.0
,PSYCHO,,,2024-05-17,0.897,0.395,123.028,0.632,AR,1CwXFT3pDiMCPmvv3Ohfli,HARDY,4.0,-1.673,1.0,0.0527,0.0539,2.13e-05,0.657,audio_features,spotify:track:1CwXFT3pDiMCPmvv3Ohfli,https://api.spotify.com/v1/tracks/1CwXFT3pDiMCPmvv3Ohfli,https://api.spotify.com/v1/audio-analysis/1CwXFT3pDiMCPmvv3Ohfli,198748.0,4.0
,Country,,,2018-11-02,0.663,0.596,95.014,0.702,AR,0nYcGSvV1ogjco3lRp2Eqy,"Adam Calhoun, Demun Jones, Upchurch",2.0,-7.014,1.0,0.0891,0.0958,0.0,0.413,audio_features,spotify:track:0nYcGSvV1ogjco3lRp2Eqy,https://api.spotify.com/v1/tracks/0nYcGSvV1ogjco3lRp2Eqy,https://api.spotify.com/v1/audio-analysis/0nYcGSvV1ogjco3lRp2Eqy,206307.0,4.0
,Country Boy Do (feat. Tyler Hubbard),,,2021-08-27,0.9,0.538,163.847,0.551,AR,24MH7MzHl5XAYlmMdn85CF,"Nelly, Tyler Hubbard",1.0,-3.196,1.0,0.09,0.0371,0.0,0.192,audio_features,spotify:track:24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/tracks/24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/audio-analysis/24MH7MzHl5XAYlmMdn85CF,176983.0,4.0
,Dancin’ In The Country,,,2023-01-27,0.871,0.532,114.974,0.657,AR,2KtGiBi5CrX2ERPD2PAS34,Tyler Hubbard,7.0,-4.614,1.0,0.0675,0.0031,0.0,0.102,audio_features,spotify:track:2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/tracks/2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/audio-analysis/2KtGiBi5CrX2ERPD2PAS34,179640.0,4.0
,Country,,,2017-04-07,0.66,0.505,150.169,0.784,AR,3eQPJYfhgcW3T1ypwIZN7n,Tee Grizzley,1.0,-5.813,1.0,0.308,0.226,0.0,0.117,audio_features,spotify:track:3eQPJYfhgcW3T1ypwIZN7n,https://api.spotify.com/v1/tracks/3eQPJYfhgcW3T1ypwIZN7n,https://api.spotify.com/v1/audio-analysis/3eQPJYfhgcW3T1ypwIZN7n,173512.0,4.0
,Countryside Mansion,,,2023-12-15,0.014,0.408,85.72,0.492,AR,0TsKyZ33N0VP8ZXYgTXPUz,Joanne Gardiner,4.0,-24.46,1.0,0.0346,0.994,0.959,0.0983,audio_features,spotify:track:0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/tracks/0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/audio-analysis/0TsKyZ33N0VP8ZXYgTXPUz,182214.0,4.0
,The Painter,,,2023-08-11,0.709,0.261,97.981,0.512,AR,6UoKX6uLJwhsnyTp5k5StP,Cody Johnson,2.0,-5.766,1.0,0.0329,0.0415,4.25e-06,0.107,audio_features,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413.0,4.0
,Country,,,2021-10-22,0.86,0.619,155.798,0.58,AR,3YXtKLwRdiHdy71pN5IHkk,Good Morning,9.0,-6.551,1.0,0.033,0.538,0.0807,0.185,audio_features,spotify:track:3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/tracks/3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/audio-analysis/3YXtKLwRdiHdy71pN5IHkk,240547.0,4.0
,Country State Of Mind,,,1986,0.626,0.65,117.661,0.711,AR,262r1LfhrukxXCMymvPaTA,"Hank Williams, Jr.",2.0,-8.992,1.0,0.0268,0.00592,0.0,0.0696,audio_features,spotify:track:262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/tracks/262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/audio-analysis/262r1LfhrukxXCMymvPaTA,237867.0,4.0
,865,,,2021-01-08,0.584,0.367,88.003,0.532,AR,0sKEilrw1GrBlG6qsTCrP4,Morgan Wallen,8.0,-5.254,1.0,0.0248,0.723,0.0,0.101,audio_features,spotify:track:0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/tracks/0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/audio-analysis/0sKEilrw1GrBlG6qsTCrP4,190680.0,4.0
,Country,,,2008-10-03,0.457,0.13,118.003,0.468,AR,4S4DVFQkLbfhZbGQxoRtPR,Empire Of The Sun,7.0,-10.451,1.0,0.0284,0.633,0.941,0.105,audio_features,spotify:track:4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/tracks/4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/audio-analysis/4S4DVFQkLbfhZbGQxoRtPR,304493.0,4.0
,Country Just Like Me,,,2024-04-12,0.895,0.405,155.958,0.484,AR,6s7EJkZNk7NJwCLgcUBS8b,Austin Williams,6.0,-2.803,0.0,0.0481,0.0549,0.0,0.15,audio_features,spotify:track:6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/tracks/6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/audio-analysis/6s7EJkZNk7NJwCLgcUBS8b,201520.0,4.0
